Incident_case_id,Date,Clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD Beat,Street_Number,Street_Address,Latitude,Longitude,Location 
PP21051800000688,05/18/2021,THEFT,237,B,B4,7500 BLOCK,7546 ANNAPOLIS RD WB,38.95129147171974,-76.8876203596592,"(38.95129147171974, -76.8876203596592)"
PP21051800000587,05/18/2021,THEFT,915,C,C6,13500 BLOCK,13501 BELLE CHASSE BLVD,39.07563506066799,-76.88105869293213,"(39.07563506066799, -76.88105869293213)"
PP21051800000909,05/18/2021,THEFT FROM AUTO,332,G,G5,3100 BLOCK,3101 75TH AVE,38.926685228943825,-76.88696420192719,"(38.926685228943825, -76.88696420192719)"
PP21051800002072,05/18/2021,ACCIDENT,502,K,K2,3100 BLOCK,3101 BRANCH AVE SB,38.85089798271656,-76.9568459391594,"(38.85089798271656, -76.9568459391594)"
PP21051800000595,05/18/2021,THEFT,127,A,A5,6300 BLOCK,6310 23RD AVE,38.96835181117058,-76.9745624512434,"(38.96835181117058, -76.9745624512434)"
PP21051800002035,05/18/2021,"ROBBERY, OTHER",304,G,G3,4800 BLOCK,4805 LEROY GORHAM DR,38.90732830762863,-76.92403760552406,"(38.90732830762863, -76.92403760552406)"
PP21051800001333,05/18/2021,ACCIDENT WITH IMPOUND,444,H,H4,,PENNSYLVANIA AVE EB / PARKLAND DR,38.85024181008339,-76.90533685684204,"(38.85024181008339, -76.90533685684204)"
PP21051800002099,05/18/2021,ACCIDENT,914,C,C3,,KONTERRA DR / VAN DUSEN RD,39.08186864852905,-76.89057311415672,"(39.08186864852905, -76.89057311415672)"
PP21051800001360,05/18/2021,THEFT FROM AUTO,427,J,H5,3500 BLOCK,3500 PEARL DR,38.841383561491966,-76.92633420228958,"(38.841383561491966, -76.92633420228958)"
PP21051800001466,05/18/2021,THEFT FROM AUTO,104,A,A7,1800 BLOCK,1824 METZEROTT RD,39.00378480553627,-76.97554670274258,"(39.00378480553627, -76.97554670274258)"
PP21051800001376,05/18/2021,ACCIDENT,827,D,D2,7000 BLOCK,7023 WOODSTREAM LN,38.98574022948742,-76.83578319847584,"(38.98574022948742, -76.83578319847584)"
PP21051800000105,05/18/2021,"ROBBERY, VEHICLE",515,J,J1,1100 BLOCK,1102 KENNEBEC ST,38.819730058312416,-76.98998236656189,"(38.819730058312416, -76.98998236656189)"
PP21051800002134,05/18/2021,"AUTO, STOLEN",508,K,K3,4600 BLOCK,4657 DALLAS PL,38.82629172503948,-76.95028427243233,"(38.82629172503948, -76.95028427243233)"
PP21051800001228,05/18/2021,"AUTO, STOLEN",702,TRU,E3,10700 BLOCK,10716 CASTLETON WAY,38.892564564943314,-76.81905095279217,"(38.892564564943314, -76.81905095279217)"
PP21051800000719,05/18/2021,THEFT FROM AUTO,846,D,D6,3000 BLOCK,3000 LOTTSFORD VISTA RD,38.930950313806534,-76.82298794388771,"(38.930950313806534, -76.82298794388771)"
PP21051800001719,05/18/2021,ACCIDENT,429,K,K2,3100 BLOCK,3100 BRANCH AVE NB,38.85089798271656,-76.95422127842903,"(38.85089798271656, -76.95422127842903)"
PP21051800001620,05/18/2021,SEX OFFENSE,158,B,B7,9000 BLOCK,9000 BALTIMORE AVE SB,38.999191641807556,-76.9315835237503,"(38.999191641807556, -76.9315835237503)"
PP21051900000412,05/19/2021,THEFT FROM AUTO,316,G,G5,2200 BLOCK,2224 BRIGHTSEAT RD,38.920451641082764,-76.86006136238575,"(38.920451641082764, -76.86006136238575)"
PP21051900001061,05/19/2021,THEFT,703,E,E5,13700 BLOCK,13703 WHITEBARK CT,38.88731522858143,-76.76786994934082,"(38.88731522858143, -76.76786994934082)"
PP21051900000705,05/19/2021,"B & E, RESIDENTIAL",303,G,G5,2700 BLOCK,2702 PINEBROOK RD,38.927997559309006,-76.89024503529072,"(38.927997559309006, -76.89024503529072)"
PP21051900001746,05/19/2021,THEFT FROM AUTO,970,TRU,B7,9600 BLOCK,9600 MILESTONE WAY,39.02281364798546,-76.92436569929123,"(39.02281364798546, -76.92436569929123)"
PP21051900001666,05/19/2021,ACCIDENT WITH IMPOUND,410,H,H1,5900 BLOCK,5900 MARLBORO PIKE WB,38.858115807175636,-76.90533685684204,"(38.858115807175636, -76.90533685684204)"
PP21051900000322,05/19/2021,THEFT FROM AUTO,124,A,A3,1100 BLOCK,1112 BURKETON RD,38.97032031416893,-76.9906385242939,"(38.97032031416893, -76.9906385242939)"
PP21051900001255,05/19/2021,ACCIDENT,405,H,H3,6700 BLOCK,6704 SISALBED DR,38.88042548298836,-76.88958886265755,"(38.88042548298836, -76.88958886265755)"
PP21051900001450,05/19/2021,ACCIDENT,259,B,B1,2400 BLOCK,2423 KENILWORTH AVE NB,38.92077971994877,-76.93027119338512,"(38.92077971994877, -76.93027119338512)"
PP21051900001701,05/19/2021,ACCIDENT,259,B,B1,,TUXEDO RD / KENILWORTH AVE NB,38.91913931071758,-76.9309273660183,"(38.91913931071758, -76.9309273660183)"
PP21051900000306,05/19/2021,"AUTO, STOLEN",410,H,H1,5400 BLOCK,5410 MARLBORO PIKE WB,38.86402131617069,-76.91386702656746,"(38.86402131617069, -76.91386702656746)"
PP21051900000481,05/19/2021,ACCIDENT,313,G,G4,,BRIGHTSEAT RD NB / MEDICAL CENTER DR EB,38.90732830762863,-76.85284352302551,"(38.90732830762863, -76.85284352302551)"
PP21051900000734,05/19/2021,THEFT FROM AUTO,926,C,C1,11400 BLOCK,11426 RUNNING BEAR CT,39.046107560396194,-76.88466760516167,"(39.046107560396194, -76.88466760516167)"
PP21051900000906,05/19/2021,ACCIDENT,505,K,K1,,SAINT BARNABAS RD SB / WHEELER RD,38.81579306721687,-76.96275144815445,"(38.81579306721687, -76.96275144815445)"
PP21051900000420,05/19/2021,ACCIDENT,236,B,B4,,VETERANS PKWY NB / ANNAPOLIS RD EB,38.95161956548691,-76.88532377779484,"(38.95161956548691, -76.88532377779484)"
PP21051900000618,05/19/2021,"B & E, OTHER",631,F,F4,11100 BLOCK,11102 TIPPETT RD,38.73770922422409,-76.92863078415394,"(38.73770922422409, -76.92863078415394)"
PP21051900001612,05/19/2021,ACCIDENT WITH IMPOUND,827,D,D2,,GREENBELT RD EB / EXECUTIVE PL,38.99033339321613,-76.82626877725124,"(38.99033339321613, -76.82626877725124)"
PP21051900001512,05/19/2021,ACCIDENT,928,C,C2,,BELTSVILLE DR NB / POWDER MILL RD,39.04709181189537,-76.93748903274536,"(39.04709181189537, -76.93748903274536)"
PP21051900001273,05/19/2021,ACCIDENT,905,C,C5,12600 BLOCK,12601 LAUREL BOWIE RD NB,39.06316789984703,-76.83873595297337,"(39.06316789984703, -76.83873595297337)"
PP21051900000350,05/19/2021,ACCIDENT WITH IMPOUND,225,B,B3,5800 BLOCK,5829 QUINTANA ST,38.96146206557751,-76.91386702656746,"(38.96146206557751, -76.91386702656746)"
PP21051900002148,05/19/2021,THEFT,511,J,J2,1400 BLOCK,1414 SOUTHVIEW DR,38.82694789767265,-76.98407685756683,"(38.82694789767265, -76.98407685756683)"
PP21051900001304,05/19/2021,"AUTO, STOLEN",407,TRU,G7,8800 BLOCK,8850 WALKER MILL RD WB,38.87123914062977,-76.85251544415951,"(38.87123914062977, -76.85251544415951)"
PP21051900001832,05/19/2021,"ASSAULT, SHOOTING",418,H,H6,3200 BLOCK,3205 FOREST RUN DR,38.846304804086685,-76.88893269002438,"(38.846304804086685, -76.88893269002438)"
PP21051900002054,05/19/2021,ACCIDENT,835,D,D1,,ANNAPOLIS RD WB / PRINCESS GARDEN PKWY,38.96146206557751,-76.86301411688328,"(38.96146206557751, -76.86301411688328)"
PP21051900001357,05/19/2021,ACCIDENT WITH IMPOUND,624,F,F2,,WOODYARD RD NB / BRANCH AVE NB,38.768220975995064,-76.88466760516167,"(38.768220975995064, -76.88466760516167)"
PP21051900002272,05/19/2021,ACCIDENT,104,A,A7,,NEW HAMPSHIRE AVE NB / METZEROTT RD,39.004112899303436,-76.9807960242033,"(39.004112899303436, -76.9807960242033)"
PP21051900002255,05/19/2021,ACCIDENT WITH IMPOUND,113,A,A3,,UNIVERSITY BLVD EB / 15TH AVE,38.985412150621414,-76.98178027570248,"(38.985412150621414, -76.98178027570248)"
PP21051900000375,05/19/2021,THEFT FROM AUTO,104,A,A7,9200 BLOCK,9250 EDWARDS WAY,39.00608138740063,-76.9709535241127,"(39.00608138740063, -76.9709535241127)"
PP21051900000604,05/19/2021,ACCIDENT,914,C,C3,6200 BLOCK,6299 KONTERRA DR,39.085149481892586,-76.89680670201778,"(39.085149481892586, -76.89680670201778)"
PP21051900001492,05/19/2021,"ROBBERY, OTHER",517,J,J3,5500 BLOCK,5562 LIVINGSTON TER,38.81546497344971,-76.99588786065578,"(38.81546497344971, -76.99588786065578)"
PP21051900000048,05/19/2021,"AUTO, STOLEN",721,K,K4,5700 BLOCK,5701 ALLENTOWN RD SB,38.80988755822182,-76.8974628597498,"(38.80988755822182, -76.8974628597498)"
PP21051900002135,05/19/2021,ACCIDENT,612,J,J6,,OLD PALMER RD / PALMER RD,38.76789289712906,-76.98538920283318,"(38.76789289712906, -76.98538920283318)"
PP21051900001871,05/19/2021,ACCIDENT,732,F,F3,8200 BLOCK,8207 BELLEFONTE LN,38.78036005795002,-76.86498260498047,"(38.78036005795002, -76.86498260498047)"
PP21051900000387,05/19/2021,THEFT FROM AUTO,969,C,C6,8200 BLOCK,8202 GORMAN AVE WB,39.10220980644226,-76.86498260498047,"(39.10220980644226, -76.86498260498047)"
PP21051900001874,05/19/2021,ACCIDENT,603,J,J5,6700 BLOCK,6701 LEYTE DR,38.79774847626686,-76.99260702729225,"(38.79774847626686, -76.99260702729225)"
PP21051900002019,05/19/2021,THEFT,702,E,E3,10500 BLOCK,10500 CAMPUS WAY S,38.8942049741745,-76.82298794388771,"(38.8942049741745, -76.82298794388771)"
PP21051900002249,05/19/2021,ASSAULT,125,A,A3,6300 BLOCK,6301 NEW HAMPSHIRE AVE NB,38.965727150440216,-77.00179336965084,"(38.965727150440216, -77.00179336965084)"
PP21051900001830,05/19/2021,"AUTO, STOLEN",703,E,E5,600 BLOCK,610 CRANSTON AVE,38.88108164072037,-76.76819802820683,"(38.88108164072037, -76.76819802820683)"
PP21051900001656,05/19/2021,"B & E, RESIDENTIAL",612,J,J6,1200 BLOCK,1204 PALMER RD,38.768220975995064,-76.98702961206436,"(38.768220975995064, -76.98702961206436)"
PP21051900001463,05/19/2021,ACCIDENT WITH IMPOUND,306,G,G6,,SHERIFF RD / MARTIN LUTHER KING JUNIOR HWY EB,38.90962488949299,-76.8915573656559,"(38.90962488949299, -76.8915573656559)"
PP21051900001133,05/19/2021,"AUTO, STOLEN",615,K,K6,7500 BLOCK,7501 ALLENTOWN RD,38.78757789731026,-76.93847328424454,"(38.78757789731026, -76.93847328424454)"
PP21051900000557,05/19/2021,THEFT FROM AUTO,605,K,K6,2400 BLOCK,2420 CORNING AVE,38.80759097635746,-76.96570420265198,"(38.80759097635746, -76.96570420265198)"
PP21051900002083,05/19/2021,ACCIDENT,624,F,F2,,WOODYARD RD NB / BRANCH AVE NB,38.768220975995064,-76.88466760516167,"(38.768220975995064, -76.88466760516167)"
PP21051900001292,05/19/2021,"B & E, OTHER",622,F,F1,3400 BLOCK,3412 GENNENE LN,38.77773539721966,-76.94930003583431,"(38.77773539721966, -76.94930003583431)"
PP21051900001212,05/19/2021,ACCIDENT,157,A,A7,,NEW HAMPSHIRE AVE SB / SOUTHAMPTON DR,39.00312864780426,-76.98145219683647,"(39.00312864780426, -76.98145219683647)"
PP21051900001205,05/19/2021,ACCIDENT WITH IMPOUND,702,E,E3,,CAMPUS WAY S / JOYCETON DR,38.8942049741745,-76.82298794388771,"(38.8942049741745, -76.82298794388771)"
PP21051900002280,05/19/2021,ASSAULT,424,H,H6,6000 BLOCK,6007 NORTH HIL MAR CIR,38.84368014335632,-76.9013998657465,"(38.84368014335632, -76.9013998657465)"
PP21051900001437,05/19/2021,THEFT,418,H,H6,3300 BLOCK,3316 DONNELL DR NB,38.845648646354675,-76.88335527479649,"(38.845648646354675, -76.88335527479649)"
PP21051900000489,05/19/2021,THEFT FROM AUTO,244,B,B4,4800 BLOCK,4811 69TH PL,38.94637022912502,-76.8974628597498,"(38.94637022912502, -76.8974628597498)"
PP21051900000918,05/19/2021,ACCIDENT WITH IMPOUND,124,A,A3,1400 BLOCK,1419 EAST WEST HWY EB,38.97425730526447,-76.9847330302,"(38.97425730526447, -76.9847330302)"
PP21051900001490,05/19/2021,ACCIDENT WITH IMPOUND,308,G,G6,,BELLE HAVEN DR NB / MARTIN LUTHER KING JUNIOR HWY EB,38.91651464998722,-76.88269911706448,"(38.91651464998722, -76.88269911706448)"
PP21051900002191,05/19/2021,ASSAULT,124,A,A3,6300 BLOCK,6330 RIGGS RD SB,38.96769563853741,-76.98702961206436,"(38.96769563853741, -76.98702961206436)"
PP21051900000605,05/19/2021,THEFT FROM AUTO,970,B,B7,9600 BLOCK,9600 MILESTONE WAY,39.02281364798546,-76.92436569929123,"(39.02281364798546, -76.92436569929123)"
PP21051900002144,05/19/2021,"AUTO, STOLEN",429,K,K2,3600 BLOCK,3610 OLD SILVER HILL RD,38.84368014335632,-76.94930003583431,"(38.84368014335632, -76.94930003583431)"
PP21051900000925,05/19/2021,THEFT FROM AUTO,424,H,H6,5800 BLOCK,5800 SOUTH HIL MAR CIR,38.84335206449032,-76.90435260534286,"(38.84335206449032, -76.90435260534286)"
PP21051900001248,05/19/2021,"AUTO, STOLEN",238,B,B5,4800 BLOCK,4801 WEST LANHAM DR,38.94669830799103,-76.8777778595686,"(38.94669830799103, -76.8777778595686)"
PP21051900002126,05/19/2021,ASSAULT,609,J,J4,9100 BLOCK,9109 LOUGHRAN RD,38.764612063765526,-77.01918177306652,"(38.764612063765526, -77.01918177306652)"
PP21051900001140,05/19/2021,"AUTO, STOLEN",502,F,K2,3300 BLOCK,3333 NAYLOR RD EB,38.8486014008522,-76.95553360879421,"(38.8486014008522, -76.95553360879421)"
PP21051900001042,05/19/2021,ACCIDENT WITH IMPOUND,842,D,D6,,MARTIN LUTHER KING JUNIOR HWY WB / FORBES BLVD,38.95227572321892,-76.83479894697666,"(38.95227572321892, -76.83479894697666)"
PP21051900001215,05/19/2021,"ROBBERY, VEHICLE",422,H,H4,4500 BLOCK,4500 SUITLAND RD,38.851882234215736,-76.93059927225113,"(38.851882234215736, -76.93059927225113)"
PP21052000001327,05/20/2021,ACCIDENT,111,A,A6,7900 BLOCK,7953 RIGGS RD,38.986724480986595,-76.97587478160858,"(38.986724480986595, -76.97587478160858)"
PP21052000001405,05/20/2021,ACCIDENT,255,B,B2,,KENILWORTH AVE NB / 52ND AVE,38.92898181080818,-76.93059927225113,"(38.92898181080818, -76.93059927225113)"
PP21052000001363,05/20/2021,"AUTO, STOLEN",441,H,H2,2000 BLOCK,2000 BROOKS DR NB,38.8643493950367,-76.91583552956581,"(38.8643493950367, -76.91583552956581)"
PP21052000001991,05/20/2021,ACCIDENT,602,J,J4,,INDIAN HEAD HWY SB / KERBY HILL RD,38.78036005795002,-76.99752828478813,"(38.78036005795002, -76.99752828478813)"
PP21052000001439,05/20/2021,THEFT,624,TRU,F2,7700 BLOCK,7700 OLD BRANCH AVE,38.78462514281273,-76.89811903238297,"(38.78462514281273, -76.89811903238297)"
PP21052000000338,05/20/2021,ACCIDENT WITH IMPOUND,502,K,K2,,BRANCH AVE NB / SUITLAND PKWY NB,38.852538391947746,-76.95586170256138,"(38.852538391947746, -76.95586170256138)"
PP21052000001741,05/20/2021,ACCIDENT,431,K,K3,3700 BLOCK,3700 SAINT BARNABAS RD NB,38.839415058493614,-76.9407698661089,"(38.839415058493614, -76.9407698661089)"
PP21052000001294,05/20/2021,ACCIDENT WITH IMPOUND,657,J,J41,6800 BLOCK,6800 OXON HILL RD,38.79479572176933,-77.00080911815166,"(38.79479572176933, -77.00080911815166)"
PP21052000000229,05/20/2021,THEFT FROM AUTO,243,B,B2,,55TH AVE / NEWTON ST,38.93619965016842,-76.92436569929123,"(38.93619965016842, -76.92436569929123)"
PP21052000001569,05/20/2021,ACCIDENT,323,G,G1,,COOLIDGE ST / EAST CAPITOL ST EB,38.888955637812614,-76.90861769020557,"(38.888955637812614, -76.90861769020557)"
PP21052000000433,05/20/2021,THEFT FROM AUTO,827,TRU,D2,9800 BLOCK,9889 GOOD LUCK RD EB,38.987380638718605,-76.83447086811066,"(38.987380638718605, -76.83447086811066)"
PP21052000000734,05/20/2021,ACCIDENT,764,F,F7,17500 BLOCK,17502 AQUASCO RD,38.65109522640705,-76.77147886157036,"(38.65109522640705, -76.77147886157036)"
PP21052000000453,05/20/2021,ACCIDENT,623,F,F2,5500 BLOCK,5504 PLATA ST,38.77215798199177,-76.9118985235691,"(38.77215798199177, -76.9118985235691)"
PP21052000001508,05/20/2021,ACCIDENT WITH IMPOUND,845,D,D4,4200 BLOCK,4203 ENTERPRISE RD,38.9473544806242,-76.79641319811344,"(38.9473544806242, -76.79641319811344)"
PP21052000000371,05/20/2021,ACCIDENT WITH IMPOUND,612,J,J6,,INDIAN HEAD HWY NB / PALMER RD,38.76625247299671,-76.9942474514246,"(38.76625247299671, -76.9942474514246)"
PP21052000001461,05/20/2021,ACCIDENT WITH IMPOUND,175,A,A5,,DEAN DR / NORTHWEST DR,38.9732730537653,-76.96045486629009,"(38.9732730537653, -76.96045486629009)"
PP21052000002074,05/20/2021,ACCIDENT,307,G,G6,2700 BLOCK,2729 HAWTHORNE TER,38.92701330780983,-76.89319777488708,"(38.92701330780983, -76.89319777488708)"
PP21052000001498,05/20/2021,"AUTO, STOLEN",511,J,J2,4400 BLOCK,4429 WHEELER RD,38.83186914026737,-76.98637343943119,"(38.83186914026737, -76.98637343943119)"
PP21052000000352,05/20/2021,"AUTO, STOLEN",410,H,H1,5400 BLOCK,5410 MARLBORO PIKE WB,38.86402131617069,-76.91386702656746,"(38.86402131617069, -76.91386702656746)"
PP21052000000477,05/20/2021,THEFT FROM AUTO,701,E,E3,1500 BLOCK,1510 CAROLINA CT,38.86894255876541,-76.82725302875042,"(38.86894255876541, -76.82725302875042)"
PP21052000001358,05/20/2021,THEFT FROM AUTO,888,D,D1,9700 BLOCK,9759 GOOD LUCK RD,38.98377172648907,-76.84168869256973,"(38.98377172648907, -76.84168869256973)"
PP21052000001551,05/20/2021,"AUTO, STOLEN",734,TRU,F6,7600 BLOCK,7624 CRAIN HWY SE,38.78396897017956,-76.79411661624908,"(38.78396897017956, -76.79411661624908)"
PP21052000001857,05/20/2021,ACCIDENT WITH IMPOUND,702,E,E3,,CAMPUS WAY S / JOYCETON DR,38.8942049741745,-76.82298794388771,"(38.8942049741745, -76.82298794388771)"
PP21052000001056,05/20/2021,"AUTO, STOLEN",118,TRU,A6,7700 BLOCK,7700 WEST PARK DR,38.983115553855896,-76.96603228151798,"(38.983115553855896, -76.96603228151798)"
PP21052000002165,05/20/2021,ACCIDENT,634,F,F4,,SUMMIT CREEK DR / MOUNT AUBURN DR,38.75083255767822,-76.88696420192719,"(38.75083255767822, -76.88696420192719)"
PP21052000000564,05/20/2021,THEFT FROM AUTO,124,A,A3,6700 BLOCK,6711 NEW HAMPSHIRE AVE NB,38.97163264453411,-76.99785636365414,"(38.97163264453411, -76.99785636365414)"
PP21052000001818,05/20/2021,ASSAULT,6010,J,J41,100 BLOCK,186 FLEET ST,38.78265663981438,-77.01590093970299,"(38.78265663981438, -77.01590093970299)"
PP21052000001141,05/20/2021,HOMICIDE,701,E,E3,400 BLOCK,405 PRITCHARD LN,38.88108164072037,-76.84267294406891,"(38.88108164072037, -76.84267294406891)"
PP21052000001085,05/20/2021,ACCIDENT,208,B,B6,4900 BLOCK,4901 GREENBELT RD EB,38.997879311442375,-76.92666228115559,"(38.997879311442375, -76.92666228115559)"
PP21052000000681,05/20/2021,THEFT,3130,G,G7,700 BLOCK,711 BAIN DR,38.90175089240074,-76.86399836838245,"(38.90175089240074, -76.86399836838245)"
PP21052000000258,05/20/2021,"AUTO, STOLEN",429,K,K2,3700 BLOCK,3730 BRANCH AVE NB,38.840727388858795,-76.9470034390688,"(38.840727388858795, -76.9470034390688)"
PP21052000000773,05/20/2021,ACCIDENT WITH IMPOUND,225,B,B3,,RIVERDALE RD EB / 64TH AVE,38.96113397181034,-76.9076334387064,"(38.96113397181034, -76.9076334387064)"
PP21052000001136,05/20/2021,"ROBBERY, OTHER",604,J,J6,6200 BLOCK,6246 OXON HILL RD NB,38.80332589149475,-76.98735769093037,"(38.80332589149475, -76.98735769093037)"
PP21052000001807,05/20/2021,THEFT FROM AUTO,417,H,H6,6400 BLOCK,6431 MARLBORO PIKE EB,38.85155414044857,-76.8974628597498,"(38.85155414044857, -76.8974628597498)"
PP21052000001811,05/20/2021,ACCIDENT,415,H,H2,4300 BLOCK,4310 ALTON ST,38.86598980426788,-76.93388010561466,"(38.86598980426788, -76.93388010561466)"
PP21052000000347,05/20/2021,"AUTO, STOLEN",420,H,H4,2200 BLOCK,2219 HOUSTON ST,38.861068561673164,-76.92961503565311,"(38.861068561673164, -76.92961503565311)"
PP21052000000536,05/20/2021,THEFT FROM AUTO,419,TRU,H5,4100 BLOCK,4188 SUITLAND RD,38.85516306757927,-76.93945753574371,"(38.85516306757927, -76.93945753574371)"
PP21052000001093,05/20/2021,ACCIDENT WITH IMPOUND,734,F,F6,,CROOM RD / CROOM AIRPORT RD,38.76100313663483,-76.75868360698223,"(38.76100313663483, -76.75868360698223)"
PP21052000000068,05/20/2021,ACCIDENT,329,G,G2,,HILL RD / MARTIN LUTHER KING JUNIOR HWY EB,38.90732830762863,-76.89418202638626,"(38.90732830762863, -76.89418202638626)"
PP21052000001227,05/20/2021,ACCIDENT,631,F,F4,9200 BLOCK,9250 PISCATAWAY RD,38.76231548190117,-76.91091427206993,"(38.76231548190117, -76.91091427206993)"
PP21052000000049,05/20/2021,ACCIDENT,613,J,J6,,BOCK RD / KINGSWAY RD,38.786265566945076,-76.96767269074917,"(38.786265566945076, -76.96767269074917)"
PP21052000001445,05/20/2021,ACCIDENT,604,J,J6,,SAINT BARNABAS RD / BRINKLEY RD,38.80562247335911,-76.97325010597706,"(38.80562247335911, -76.97325010597706)"
PP21052000001331,05/20/2021,ACCIDENT,415,H,H2,,MARLBORO PIKE EB / CORAL GARDENS CT,38.871567234396935,-76.92403760552406,"(38.871567234396935, -76.92403760552406)"
PP21052000000129,05/20/2021,"AUTO, STOLEN",415,H,H2,4700 BLOCK,4777 MARLBORO PIKE EB,38.87320764362812,-76.9312554448843,"(38.87320764362812, -76.9312554448843)"
PP21052000000698,05/20/2021,ACCIDENT,517,J,J3,2400 BLOCK,2411 OWENS RD,38.81644922494888,-76.9650480300188,"(38.81644922494888, -76.9650480300188)"
PP21052000001558,05/20/2021,ACCIDENT WITH IMPOUND,3130,G,G7,8400 BLOCK,8416 CENTRAL AVE WB,38.89026798307896,-76.86137369275093,"(38.89026798307896, -76.86137369275093)"
PP21052000001672,05/20/2021,ACCIDENT,328,G,G5,,ARDWICK ARDMORE RD / MARTIN LUTHER KING JUNIOR HWY EB,38.9375119805336,-76.85907711088657,"(38.9375119805336, -76.85907711088657)"
PP21052000000615,05/20/2021,ACCIDENT,510,K,K5,5300 BLOCK,5335 BEECH RD,38.82661980390549,-76.92961503565311,"(38.82661980390549, -76.92961503565311)"
PP21052000000650,05/20/2021,"AUTO, STOLEN",158,B,B7,8700 BLOCK,8700 BALTIMORE AVE SB,38.99755123257637,-76.93191161751747,"(38.99755123257637, -76.93191161751747)"
PP21052000002143,05/20/2021,ACCIDENT,429,K,K2,3400 BLOCK,3402 CURTIS DR,38.84827330708504,-76.94634728133678,"(38.84827330708504, -76.94634728133678)"
PP21052000001066,05/20/2021,"ASSAULT, SHOOTING",859,E,E2,11400 BLOCK,11402 LAKE ARBOR WAY,38.89978238940239,-76.80723994970322,"(38.89978238940239, -76.80723994970322)"
PP21052000000555,05/20/2021,"AUTO, STOLEN",904,C,C5,13600 BLOCK,13614 ENGLEMAN DR,39.07924397289753,-76.8584209382534,"(39.07924397289753, -76.8584209382534)"
PP21052000000378,05/20/2021,ACCIDENT WITH IMPOUND,201,B,B7,,RHODE ISLAND AVE / MUSKOGEE ST,39.013299226760864,-76.9214129447937,"(39.013299226760864, -76.9214129447937)"
PP21052000001217,05/20/2021,ACCIDENT,632,F,F4,10000 BLOCK,10000 THRIFT RD,38.7518168091774,-76.89582245051861,"(38.7518168091774, -76.89582245051861)"
PP21052000000486,05/20/2021,ACCIDENT,650,W,W3,2100 BLOCK,2112 ACCOKEEK RD W,38.659953474998474,-77.0441161096096,"(38.659953474998474, -77.0441161096096)"
PP21052000001368,05/20/2021,ACCIDENT,6010,J,J41,100 BLOCK,199 FLEET ST,38.78232856094837,-77.01622903347015,"(38.78232856094837, -77.01622903347015)"
PP21052000002018,05/20/2021,ACCIDENT,522,J,J5,6300 BLOCK,6315 OXON HILL RD SB,38.803653970360756,-76.99096661806107,"(38.803653970360756, -76.99096661806107)"
